theme_id,theme_type,theme_name,theme_research_area
efe7931e-5215-4014-b79c-25a4ecb1bafe,Challenge,Physical Sciences,Process Systems: Components and Integration
7b624c37-9e46-4be7-a9f3-0c6160e761eb,Challenge,Physical Sciences,"Quantum Devices, Components and Systems"
f81e0c8b-3ec8-4940-9749-4cfe2f8cd7f2,Challenge,Physical Sciences,Quantum Fluids and Solids
5b6a24eb-41fd-443e-a1ce-192a7da25986,Challenge,Physical Sciences,Quantum Optics and Information
379a4a85-2b0d-4ea3-93b6-0ce9acbb2a8e,Challenge,Physical Sciences,RF & Microwave Devices
115d6917-717f-4508-9b14-227e35bbc761,Challenge,Physical Sciences,RF & MW Communications
ec9e1fa6-6f5a-41a2-8194-a76b1c9fd5b3,Challenge,Physical Sciences,Robotics
becc4099-c0df-4d24-8b5e-4634189dc45c,Challenge,Physical Sciences,Sensors and Instrumentation
38b088f7-5c2e-46d3-a3eb-c2bf16094226,Challenge,Physical Sciences,Solar Technology
2ae3b582-9450-4f31-9058-10901286e6da,Challenge,Physical Sciences,Spintronics
78b91ced-808c-420d-9770-2a672a546eeb,Challenge,Physical Sciences,Superconductivity
d073331f-5603-4278-9d40-1b4c0414ea41,Challenge,Physical Sciences,Surface Science
162d9f5b-f89b-423e-96b6-bff548a4d024,Challenge,Physical Sciences,Synthetic Biology
932244b4-8bca-43ab-abd3-e125683f3aa8,Challenge,Physical Sciences,Synthetic Coordination Chemistry
fbc0545a-aaea-44eb-b55d-bb9cdd0bebfd,Challenge,Physical Sciences,Synthetic Organic Chemistry
137d21fd-7aa6-4302-9e67-603cfeabbdbe,Challenge,Physical Sciences,Synthetic Supramolecular Chemistry
0ce836b8-c916-498c-b40c-32ef9ad2bb7d,Challenge,Physical Sciences,Theoretical Computer Science
b67f0bd6-873f-439f-8fcd-964a09744a8d,Challenge,Physical Sciences,Water Engineering
bcd77564-7940-4f6a-91d6-cb47d1c4002e,Challenge,Research Infrastructure,Algebra
7a4c58b0-25a8-4d9c-b235-c81f3fa44574,Challenge,Research Infrastructure,Analytical Science
4415d369-2453-4010-8e04-bdaaa9ff2f81,Challenge,Research Infrastructure,Antihydrogen
e2c9444d-a4d8-4e61-ba07-da8921ca4642,Challenge,Research Infrastructure,Artificial Intelligence Technologies
7dc5579f-b961-4080-bf32-7e5270135173,Challenge,Research Infrastructure,"Assistive Technology, Rehabilitation and Musculoskeletal Biomechanics"
df77fa55-7770-48ef-9066-4966bc9f30c1,Challenge,Research Infrastructure,Bioenergy
c34b10ce-9bd7-4a92-b4fe-3b34a49c7865,Challenge,Research Infrastructure,Biological Informatics
f8bf857c-4694-42b5-9243-1e227680269f,Challenge,Research Infrastructure,Biomaterials and Tissue Engineering
dad3d756-f2a5-4f5c-8106-46cda3a16030,Challenge,Research Infrastructure,Biophysics and Soft Matter Physics
7744ccee-f5aa-4dd9-aced-e261c491dec3,Challenge,Research Infrastructure,Built Environment
5a3770fd-193a-40a4-9faf-a52054d1bb6f,Challenge,Research Infrastructure,Carbon Capture and Storage
08451c9a-7d84-4cc3-b732-1b19cd91020f,Challenge,Research Infrastructure,Catalysis
471b61ed-c6dd-43e4-8323-24d660281186,Challenge,Research Infrastructure,Chemical Biology and Biological Chemistry
729621a3-879d-4d50-8dcc-83d91b64ad11,Challenge,Research Infrastructure,Chemical Reaction Dynamics and Mechanisms
7d18fe5b-e1f9-4ccd-afe9-be88a65c56c2,Challenge,Research Infrastructure,Chemical Structure
b0edc728-51bb-4de2-b739-4ad75f497343,Challenge,Research Infrastructure,Clinical Technologies (excluding imaging)
d5320d37-eb0e-449d-9a24-a614496c9f12,Challenge,Research Infrastructure,Coastal and Waterway Engineering
857289ca-b02f-49a8-8394-d7c0e11678aa,Challenge,Research Infrastructure,Cold Atoms and Molecules
71d83fd3-1661-4ee9-aa81-0ab70957f45a,Challenge,Research Infrastructure,Combustion Engineering
0161e5d6-003d-4d1f-88bd-768f9534a022,Challenge,Research Infrastructure,Complex Fluids & Rheology
44ecd2fe-bcd9-4408-9835-6c198db3d138,Challenge,Research Infrastructure,Complexity Science
7efeba31-8bc7-489a-97b1-a25096615ea9,Challenge,Research Infrastructure,Computational & Theoretical Chemistry
b2347cfd-5575-40b1-8a23-a8b1bc375565,Challenge,Research Infrastructure,Condensed Matter: Electronic Structure
ddaceb57-ef86-4c3d-b087-aede838151a3,Challenge,Research Infrastructure,Condensed Matter: Magnetism and Magnetic Materials
aeca4941-0024-4760-9d06-9bcb6195fbc3,Challenge,Research Infrastructure,Continuum Mechanics
2e1d077d-3226-4b22-a6a6-48901edee212,Challenge,Research Infrastructure,Control Engineering
e259cc2f-02af-4813-bb1f-4204b53d0a5c,Challenge,Research Infrastructure,Digital Signal Processing
0324a904-08a6-4073-8d07-35fe051e68e2,Challenge,Research Infrastructure,Electrical Motors and Drive /  Electromagnetics
8acccfbc-906c-4a1d-9916-a3cd96e4d8ba,Challenge,Research Infrastructure,Electrochemical Sciences
12226be2-e89e-473e-9f51-c396fb7f7574,Challenge,Research Infrastructure,End Use Energy Demand (Energy Efficiency)
86ad1d38-e83c-4947-a3ad-e6d55ecd7ef5,Challenge,Research Infrastructure,Energy Storage
ee0bf781-627e-4e52-8f89-496c299f5b3a,Challenge,Research Infrastructure,Engineering Design
03e44eb6-582b-4d13-adec-f290399e4073,Challenge,Research Infrastructure,Fluid Dynamics and Aerodynamics
a219ff8a-1686-4fdc-82d2-e6b2764524a0,Challenge,Research Infrastructure,Fossil Fuel Power Generation
6ff0f680-2aa6-4c9c-8d35-ee17118986b7,Challenge,Research Infrastructure,Fuel Cell Technology
c8009105-09ec-421d-9980-c2ff9180f44a,Challenge,Research Infrastructure,Functional Ceramics and Inorganics
d0689342-2275-4752-a121-fc290e60d420,Challenge,Research Infrastructure,Geometry & Topology
2491e810-ce66-41a7-ba88-cab18ec6dea2,Challenge,Research Infrastructure,Graphene and Carbon Nanotechnology
871d6fa3-9222-464a-9cb6-f7761f46d718,Challenge,Research Infrastructure,Graphics and Visualisation
9d1449da-673d-4822-b358-dc07688a4cf7,Challenge,Research Infrastructure,Ground Engineering
4be0d81c-18ff-4018-afb3-092bdee9f085,Challenge,Research Infrastructure,Human-Computer Interaction
65326587-6a40-4920-86d8-9b915e06a73a,Challenge,Research Infrastructure,Hydrogen and Alternative Energy Vectors
70919683-79a3-4afe-afde-cfc7ee831a56,Challenge,Research Infrastructure,ICT Networks & Distributed Systems
cb1ce294-b358-43a6-8c11-b72a892e7362,Challenge,Research Infrastructure,Image and Vision Computing
11baba34-5c66-4798-bdf8-a0125ce7882c,Challenge,Research Infrastructure,Information Systems
33f9d14d-75c0-4c45-a509-e2b36d166852,Challenge,Research Infrastructure,Infrastructure and Urban Systems
a04bf597-8a47-4eae-ac6e-801e890344a7,Challenge,Research Infrastructure,Light Matter Interaction and Optical Phenomena
d2b52383-5dea-458c-a1cf-afaa31b56109,Challenge,Research Infrastructure,Logic and Combinatorics
59472546-3643-4251-a0d5-3b4af367a2ef,Challenge,Research Infrastructure,Manufacturing Technologies
28432d02-e784-4a25-8975-f509bcf4c165,Challenge,Research Infrastructure,Marine Wave and Tidal
29f02927-6373-4e0f-8110-3502a658bb10,Challenge,Research Infrastructure,Materials Engineering - Ceramics
005ce5d3-9cfd-410d-92af-4b44bd55fa0b,Challenge,Research Infrastructure,Materials Engineering - Composites
55c59a59-f429-4eeb-90c2-745d6274eae9,Challenge,Research Infrastructure,Materials Engineering - Metals & Alloys
6651c9ff-fb3e-4337-a31d-c105527a05a7,Challenge,Research Infrastructure,Materials For Energy Applications
caba0b6e-54aa-41e1-96f9-0eb6c1517eba,Challenge,Research Infrastructure,Mathematical Analysis
665f810a-433c-483f-96f5-152c1f87065f,Challenge,Research Infrastructure,Mathematical Physics
c0a564d1-eb32-4318-894e-ea4fb24b482d,Challenge,Research Infrastructure,Medical Imaging (inc medical image and vision computing)
ed528cec-06d9-46e1-a937-6ae2437f54b9,Challenge,Research Infrastructure,Microelectronics Design
b1b23ef1-ab54-469e-a20d-6e719749acca,Challenge,Research Infrastructure,Microelectronics Device Technology
1baf57f2-783c-4ace-b28f-97e32d9e6e8b,Challenge,Research Infrastructure,Microsystems
b129981a-53d1-4b3d-aba9-439808fd135c,Challenge,Research Infrastructure,Music and Acoustic Technology
16de804c-b816-4aa5-80f1-522908a5b592,Challenge,Research Infrastructure,Natural Language Processing
7a44c5f9-0cf9-43ba-9e06-03ef34306046,Challenge,Research Infrastructure,Nuclear Fission
055f091e-5e77-4fc2-ba04-70c4df903a7f,Challenge,Research Infrastructure,Numerical Analysis
aaab3ad9-b47e-4c33-8c07-e4b65c4178d4,Challenge,Research Infrastructure,Operational Research
00f01606-81ce-467b-8b40-863451177c92,Challenge,Research Infrastructure,Optical Communications
1a44deed-6a94-477d-b968-7ab265956b37,Challenge,Research Infrastructure,Optical Devices and Subsystems
20449c0b-49b8-4b90-8a62-a2b5de65efd3,Challenge,Research Infrastructure,Optoelectronic Devices and Circuits
733b7013-a93a-46d8-8004-1d233bc8f0a7,Challenge,Research Infrastructure,Out of EPSRC Remit
2ff0a399-c6ad-4b1c-b9dd-e2a96104367a,Challenge,Research Infrastructure,Particle Technology
982b8b85-a89b-4ef3-8ab6-33646c357f19,Challenge,Research Infrastructure,Performance and Inspection of Mechanical Structures and Systems
1e296938-3c81-46dd-9acb-b71675796874,Challenge,Research Infrastructure,Photonic Materials
e4db4630-64a0-4c9a-9568-4e50df9f6626,Challenge,Research Infrastructure,Plasma and Lasers
b1081b4e-423f-4059-9503-23ac56de423c,Challenge,Research Infrastructure,Polymer Materials
498780de-3cdc-4d96-a045-b83c10e9cdc7,Challenge,Research Infrastructure,Process Systems: Components and Integration
5a276972-62ba-497b-a5b1-254cfe87989e,Challenge,Research Infrastructure,Programming Languages and Compilers
ff2d84df-958b-4d33-95ab-acbfd9b25a66,Challenge,Research Infrastructure,"Quantum Devices, Components and Systems"
bf8aeb39-e7fc-4854-841d-0db8c6266a9e,Challenge,Research Infrastructure,Quantum Fluids and Solids
f5b4e885-3a1c-4367-bb0b-8c4631347cd7,Challenge,Research Infrastructure,Quantum Optics and Information
ae6b859f-4073-4ef3-a957-a3155346037b,Challenge,Research Infrastructure,RF & Microwave Devices
8b5c28a8-e386-4a20-9ab8-add73bded9ed,Challenge,Research Infrastructure,RF & MW Communications
2a1942ac-096e-4b0d-84c2-aa1c9699622a,Challenge,Research Infrastructure,Robotics
8525136a-c741-4d30-af94-278990438a8e,Challenge,Research Infrastructure,Sensors and Instrumentation
af85d58a-6170-4c61-b7e3-5efd2c48bc4b,Challenge,Research Infrastructure,Software Engineering
6b917271-a9b1-452d-878c-5f7395491f03,Challenge,Research Infrastructure,Solar Technology
a41897d6-86a0-4c0c-83ad-847c5f5c175e,Challenge,Research Infrastructure,Speech Technology
cb5aa4bd-5bc8-46e9-b12c-8ecbc6375d3a,Challenge,Research Infrastructure,Spintronics
c4a8c14d-a810-4f21-b90e-b49df8c8a1a3,Challenge,Research Infrastructure,Statistics and Applied Probability
aee3b065-8412-4f1f-8e8b-dea38255619a,Challenge,Research Infrastructure,Structural Engineering
f991017c-9989-465f-8202-7991196679b4,Challenge,Research Infrastructure,Superconductivity
f06bc5ae-127c-45f3-8586-821208a8ca68,Challenge,Research Infrastructure,Surface Science
3b74e789-5be3-4a5c-873d-13d97a08e220,Challenge,Research Infrastructure,Synthetic Biology
16c7dd6b-4fa5-467c-9b40-e5c873d6e3ef,Challenge,Research Infrastructure,Synthetic Coordination Chemistry
3ed498ab-7301-4ddb-a755-d70a46865d6c,Challenge,Research Infrastructure,Synthetic Organic Chemistry
a0367585-6b7f-4ce8-88b1-97b0c129b5af,Challenge,Research Infrastructure,Synthetic Supramolecular Chemistry
7feb4210-a231-48e1-8a5c-22aae2d56559,Challenge,Research Infrastructure,Verification and Correctness
c36dd2cc-f865-4418-8be9-3e2b364e6666,Challenge,Research Infrastructure,Water Engineering
d9a7f9b0-b05b-425d-8e84-5a4a3d81775d,Challenge,Research Infrastructure,Wind Power
0c162b4e-a75c-4db6-8c34-8ed34ec4f57b,Capability,Digital Economy,Architecture and Operating Systems
65539358-4a95-47e3-ad96-edbb0cdf265e,Capability,Digital Economy,Artificial Intelligence Technologies
6caa8b05-217f-45a4-9867-7b5bd34837d9,Capability,Digital Economy,"Assistive Technology, Rehabilitation and Musculoskeletal Biomechanics"
c14c28a1-9735-43c4-b95c-17b4d9bdb0be,Capability,Digital Economy,Biological Informatics
a7be70ea-8979-4fcf-8169-0485aee2b642,Capability,Digital Economy,Built Environment
36bb1fe0-439a-489a-9c34-4fb0f9d31a89,Capability,Digital Economy,Clinical Technologies (excluding imaging)
2663f3fa-2534-411d-a863-dd00006794d3,Capability,Digital Economy,Coastal and Waterway Engineering
c2bbba21-2cef-4ead-8853-258f711eff84,Capability,Digital Economy,Complexity Science
e5f35d7d-9bb4-4ee5-ba86-04d35aca7a73,Capability,Digital Economy,Databases
3d0be05c-94f4-4c11-acbb-689c7e436e42,Capability,Digital Economy,Digital Signal Processing
870955b9-8bf2-494a-af39-3706bb511bc4,Capability,Digital Economy,Electrochemical Sciences
41c4e77d-4b77-4640-80e2-059cea47fb95,Capability,Digital Economy,End Use Energy Demand (Energy Efficiency)
e77b50e5-736b-4ac6-89ac-17b987f657c3,Capability,Digital Economy,Engineering Design
cb19bcba-2317-42d4-b256-fea7872d640b,Capability,Digital Economy,Graphics and Visualisation
5b45859b-8890-4ddc-bb6f-aca07deaddaa,Capability,Digital Economy,Human Communication in ICT
3b288165-b1bf-4ed0-b345-fa1eea1fe47f,Capability,Digital Economy,Human-Computer Interaction
5d140b24-dff6-4129-a3d0-d1bd03feeca6,Capability,Digital Economy,ICT Networks & Distributed Systems
8cd69c22-2ecb-4b3e-ab18-d1581127a5b9,Capability,Digital Economy,Image and Vision Computing
d7b40846-e2e7-4051-85f6-22d82f5a41c8,Capability,Digital Economy,Information Systems
1f00bc5f-c721-4616-9b63-1f6ecc49ea80,Capability,Digital Economy,Infrastructure and Urban Systems
71685d61-efb1-4cce-b4d8-548afb7dfb9a,Capability,Digital Economy,Manufacturing Technologies
07729b41-0084-4069-acff-bdc9b93bdda0,Capability,Digital Economy,Music and Acoustic Technology
81f9ea77-1090-4dab-aa5f-7db2e17c6584,Capability,Digital Economy,Natural Language Processing
a94d48bb-0505-49e1-be63-4f07f930d694,Capability,Digital Economy,Numerical Analysis
7ca03401-03b7-4645-a901-8ecdd6978280,Capability,Digital Economy,Operational Research
61bf82b3-7f56-4c7b-88e1-1d04fdebe9a9,Capability,Digital Economy,Pervasive and Ubiquitous Computing
fa509d40-0a34-473e-a368-30255b84db37,Capability,Digital Economy,Sensors and Instrumentation
4277bac7-350c-456a-9376-e5d8f78ef0a0,Capability,Digital Economy,Software Engineering
81b6a1b5-d3da-4205-9913-94bbace0f0e0,Capability,Digital Economy,Statistics and Applied Probability
c45f8d9f-4785-4865-9c3f-e75336477561,Capability,Digital Economy,Theoretical Computer Science
55b4201d-42c5-41c4-9252-f34c3ca32c0d,Capability,Digital Economy,Verification and Correctness
d67c4b19-a705-4c65-a010-9ee8ea6ad7d6,Capability,Digital Economy,"Vision, Hearing and Other Senses"
9de6c452-70bc-4f52-bd55-ba33fe461377,Capability,Digital Economy,Water Engineering
720f5918-b7b9-496c-b43b-7851c3e152f0,Capability,Energy,Bioenergy
d22ff8cf-02d4-4752-b410-75dab3af2354,Capability,Energy,Biomaterials and Tissue Engineering
b6d8bae2-ca90-4437-a8ef-5b79b745507f,Capability,Energy,Biophysics and Soft Matter Physics
64f0e1ef-edb1-40bb-9c1e-d605a73810db,Capability,Energy,Built Environment
21c3c525-fc67-4a90-afd8-5210fd5b7152,Capability,Energy,Carbon Capture and Storage
6887198c-39c5-4998-b470-85b2a57da775,Capability,Energy,Catalysis
0625dac1-958b-4260-8226-bc6da93613fd,Capability,Energy,Chemical Reaction Dynamics and Mechanisms
6fee7f44-cf60-446b-8900-52e53dcfe69e,Capability,Energy,Combustion Engineering
312e6002-01a4-4120-a9a8-30234b0f598d,Capability,Energy,Computational & Theoretical Chemistry
27cdc3ba-ea59-4442-9d5a-ac3c5ca75156,Capability,Energy,Control Engineering
de3065ff-e719-44fd-ad5e-469a754221c3,Capability,Energy,Electrical Motors and Drive /  Electromagnetics
b4e387e0-849b-4156-840b-cfd348da256e,Capability,Energy,Electrochemical Sciences
20884cea-70d3-4fc0-b869-cd1dcb0c5657,Capability,Energy,End Use Energy Demand (Energy Efficiency)
1caa8637-317f-46dc-b1bc-fea84185c285,Capability,Energy,Energy Networks
376eab35-b8c8-440e-88a8-1a7148613131,Capability,Energy,Energy Storage
a461b886-4ad0-4b25-ab32-9799d9a33dab,Capability,Energy,Engineering Design
ccd7322d-5ea6-4cfb-afeb-bca4772c5c19,Capability,Energy,Fluid Dynamics and Aerodynamics
8ba32b18-558f-40d6-9cea-79a76651ba72,Capability,Energy,Fuel Cell Technology
468fd7e9-80ad-4050-90c5-418aef33aba2,Capability,Energy,Functional Ceramics and Inorganics
9831da3a-63bd-45f6-badf-2b551b39cdb9,Capability,Energy,Graphene and Carbon Nanotechnology
a0027369-b690-4d0f-84bb-de068296c961,Capability,Energy,Ground Engineering
737e1e33-c4b4-4bd0-9338-5f03c7b6a1fc,Capability,Energy,Hydrogen and Alternative Energy Vectors
1ab62e9b-e97a-4704-9b3e-9b6674e25f0b,Capability,Energy,ICT Networks & Distributed Systems
f1bf1eb0-22c5-49fa-a964-1b80fc6ab82f,Capability,Energy,Information Systems
d7b362ce-b970-44f2-a54e-9f5c385c1ba8,Capability,Energy,Infrastructure and Urban Systems
4086543d-a90d-400f-a308-b67b4dc0d97c,Capability,Energy,Light Matter Interaction and Optical Phenomena
8cc4eadf-b82e-4425-9cd8-7c8537f11b86,Capability,Energy,Manufacturing Technologies
93e3bf9a-ad2f-445a-ab9d-f19945b257bc,Capability,Energy,Marine Wave and Tidal
61f4ea5b-3923-4d6f-a392-956b8889de37,Capability,Energy,Materials Engineering - Ceramics
06e6c1d6-ec7e-4d90-b9e5-04bae9ef31fd,Capability,Energy,Materials Engineering - Composites
0ce6b879-5d4a-47fd-9b14-7b24c6ee64ae,Capability,Energy,Materials Engineering - Metals & Alloys
03680d0a-361e-437b-9e8a-d3dbc561bdbe,Capability,Energy,Materials For Energy Applications
2ba35a75-6b72-45df-b967-6cf4c741323d,Capability,Energy,Microelectronics Device Technology
95670b9c-74b2-4f0a-be37-28aec51624e4,Capability,Energy,Non-Linear Systems
aa1660f2-d0cc-4b54-9c19-2928b84b2051,Capability,Energy,Nuclear Fission
c39e9027-3029-4327-84be-a91dab7f461c,Capability,Energy,Operational Research
3672ca00-3e69-44f3-a3b8-7286a55a6acf,Capability,Energy,Optoelectronic Devices and Circuits
7ed4e9d8-b316-4eee-afd0-f6f015857290,Capability,Energy,Particle Technology
9875a691-81dc-4ff0-8233-2b39eca4ddea,Capability,Energy,Performance and Inspection of Mechanical Structures and Systems
025ffda5-2320-41dd-be5a-d72224e56792,Capability,Energy,Photonic Materials
682de15e-7fb1-4d19-b798-d14601d828f6,Capability,Energy,Plasma and Lasers
de912680-8e6a-4688-bef3-01d664d91718,Capability,Energy,Polymer Materials
c141a0e0-4e52-451e-8aac-fdee7b70507c,Capability,Energy,Process Systems: Components and Integration
89c62968-2ca5-4e7c-a1b9-b63cbb4c972a,Capability,Energy,RF & Microwave Devices
3b363925-7b36-435d-9c6c-10953994f1ac,Capability,Energy,Robotics
df11beac-aa84-4717-b7f4-c0980c111bbd,Capability,Energy,Sensors and Instrumentation
be8555e8-b64d-4671-85b4-36c4d64874e3,Capability,Energy,Solar Technology
8e91dbf9-3f42-4523-b46b-e93f54c9d231,Capability,Energy,Spintronics
2af510cd-df30-44ef-bcad-455a32204ebf,Capability,Energy,Statistics and Applied Probability
741076ae-7e78-45e3-8e61-3fb35a4ab156,Capability,Energy,Structural Engineering
a318a1ac-b29f-4fdc-b5e6-7f0b35450c92,Capability,Energy,Superconductivity
3b20ae0f-ea74-43e4-839b-3de95d48bd0a,Capability,Energy,Surface Science
71e6cc0c-0c4c-4e9c-81e9-2cb49dd1c9d0,Capability,Energy,Synthetic Coordination Chemistry
be56eda7-25e6-49af-960e-b687a5c489da,Capability,Energy,Water Engineering
137c33c2-89c0-4f61-ab20-e3e737b36adf,Capability,Energy,Whole Energy Systems
9d2bd6b4-c082-483f-9a24-a1fcce1c8605,Capability,Energy,Wind Power
5bf2f971-2522-47eb-84b0-054326f8f52b,Capability,Global Uncertainties,Architecture and Operating Systems
fa4b2898-d8c7-46aa-99b4-5f36872ffd83,Capability,Global Uncertainties,Artificial Intelligence Technologies
c1b6a8ac-c611-41ac-b06a-1693e4963f0c,Capability,Global Uncertainties,"Assistive Technology, Rehabilitation and Musculoskeletal Biomechanics"
a17df2a6-9b44-4fcd-a1c9-ad7074e2c1f0,Capability,Global Uncertainties,Control Engineering
10ee630c-3335-44af-acc2-917696cacdb4,Capability,Global Uncertainties,Databases
98d627a0-e18f-4c56-a403-a38274cc90f6,Capability,Global Uncertainties,Human-Computer Interaction
0b1fc011-24bf-4444-b937-10de47069f4c,Capability,Global Uncertainties,ICT Networks & Distributed Systems
5351a1bf-4302-46ec-a0c7-6792b28b0525,Capability,Global Uncertainties,Information Systems
bf54506a-c890-45db-a9e0-1ad3fea4318a,Capability,Global Uncertainties,Logic and Combinatorics
ff9333c4-2c7b-48e7-b6ab-f8d7dd10aeca,Capability,Global Uncertainties,Microelectronics Design
5ede7b55-6d94-44fb-bb57-f9f414d7d140,Capability,Global Uncertainties,Natural Language Processing
96bc5197-f7be-4a36-a4d6-ca49aa7218d9,Capability,Global Uncertainties,Numerical Analysis
a5d5cff5-3b7d-43b6-b42e-40046559e2aa,Capability,Global Uncertainties,Operational Research
7692ec04-11d2-4aa5-8133-3416fd5fa91b,Capability,Global Uncertainties,Pervasive and Ubiquitous Computing
f0de0f95-8f78-48f9-a752-1e7c943bfa39,Capability,Global Uncertainties,Programming Languages and Compilers
fa683bc2-2d81-45a0-92ec-3f270be071f8,Capability,Global Uncertainties,Software Engineering
34d5c913-93c6-486c-8398-120e8b074663,Capability,Global Uncertainties,Statistics and Applied Probability
456f5c04-0374-4320-9655-b1f6120eef77,Capability,Global Uncertainties,Theoretical Computer Science
d88780f4-9cfe-42d3-bbb5-c54dcce6913d,Capability,Global Uncertainties,Verification and Correctness
4819be48-65ea-4f9d-aed5-cc02b5c83b25,Capability,Healthcare Technologies,Algebra
13a59696-fc09-40bd-8eac-574aa24d83cc,Capability,Healthcare Technologies,Analytical Science
de74da8b-ba1f-4992-a13c-a0885305b94e,Capability,Healthcare Technologies,Artificial Intelligence Technologies
43dc318a-626e-4e24-b83c-f2e89f4ec1b2,Capability,Healthcare Technologies,"Assistive Technology, Rehabilitation and Musculoskeletal Biomechanics"
602415b2-059e-4fb5-8123-36353778bc4d,Capability,Healthcare Technologies,Biological Informatics
9829deda-9a95-48d2-ace6-0fa214bedbff,Capability,Healthcare Technologies,Biomaterials and Tissue Engineering
e4c26919-8844-48f8-b840-e206143e6bfc,Capability,Healthcare Technologies,Biophysics and Soft Matter Physics
92317770-00e5-49ea-8b28-11b429f699d7,Capability,Healthcare Technologies,Built Environment
06798fa3-e85d-4ecd-8e23-473fcf77d278,Capability,Healthcare Technologies,Catalysis
42810d54-85da-4508-8ccf-9fc971a080c3,Capability,Healthcare Technologies,Chemical Biology and Biological Chemistry
b86df7e7-61c6-4c12-b1a8-273003c06ff3,Capability,Healthcare Technologies,Clinical Technologies (excluding imaging)
7e54d9bc-098d-459d-8138-f57a7faebc03,Capability,Healthcare Technologies,Complex Fluids & Rheology
b393511b-9ce4-46c8-a9b8-abddc768cca5,Capability,Healthcare Technologies,Condensed Matter: Magnetism and Magnetic Materials
cf441082-d07b-4926-93aa-1e03c7c304a1,Capability,Healthcare Technologies,Continuum Mechanics
bfc5df9c-1cdf-4da3-8f7b-98293cb5b777,Capability,Healthcare Technologies,Control Engineering
8473741f-afe4-4ff9-8cef-3a1306ae4e5f,Capability,Healthcare Technologies,Databases
8396e8bb-ec49-4f3e-8ed5-49d77a6c9df4,Capability,Healthcare Technologies,Digital Signal Processing
c74648ec-c011-4e99-b70f-0c5be969bc94,Capability,Healthcare Technologies,End Use Energy Demand (Energy Efficiency)
c723dc48-cbf2-42c0-bb45-b93d9e14adca,Capability,Healthcare Technologies,Engineering Design
28f24a5f-4c75-479c-9c6a-ac13b2e8c887,Capability,Healthcare Technologies,Functional Ceramics and Inorganics
775103f1-d07e-4392-b0a0-4bc55dc285c3,Capability,Healthcare Technologies,Geometry & Topology
da4be36d-2f13-449e-b25d-eeb9a118acbd,Capability,Healthcare Technologies,Graphene and Carbon Nanotechnology
3b955dea-6267-439c-8d38-b8328ad766e1,Capability,Healthcare Technologies,Graphics and Visualisation
7ce76c15-ef4f-44bf-9c97-d19d2d8ad0e4,Capability,Healthcare Technologies,Human Communication in ICT
86ed8255-88c4-4344-87d1-7012d36bbe01,Capability,Healthcare Technologies,Human-Computer Interaction
4137e3cd-c358-46a6-846f-48890c995fd4,Capability,Healthcare Technologies,ICT Networks & Distributed Systems
f2f5417b-87ad-4839-92f8-096d616e19cb,Capability,Healthcare Technologies,Image and Vision Computing
116962ff-af31-4ea6-8e8a-0225db3c2802,Capability,Healthcare Technologies,Information Systems
b3b65ec1-7c3c-426a-94c5-3a46538b4e4b,Capability,Healthcare Technologies,Manufacturing Technologies
41e96dbd-fdfc-40a1-b004-51a619b12955,Capability,Healthcare Technologies,Materials Engineering - Ceramics
50add5dd-1c71-49a8-9ef2-cadc7b89e812,Capability,Healthcare Technologies,Mathematical Analysis
d9fefa42-f5fa-47f9-ae54-5923e25aa680,Capability,Healthcare Technologies,Mathematical biology
d607d506-4c83-4a2b-baf5-5c9fe189e0de,Capability,Healthcare Technologies,Medical Imaging (inc medical image and vision computing)
d98d755b-08b4-4fca-bb66-fda15ebec6f1,Capability,Healthcare Technologies,Microelectronics Design
2456aae4-02a7-455b-b0f7-b077155cbeba,Capability,Healthcare Technologies,Microelectronics Device Technology
39d4ab6e-6458-4e75-916a-8e8a5db9f114,Capability,Healthcare Technologies,Microsystems
fc5088e1-7b76-4040-baf5-4baf2aaa97c0,Capability,Healthcare Technologies,Music and Acoustic Technology
a73e04d2-59de-49a9-928e-ae96276c3a66,Capability,Healthcare Technologies,Natural Language Processing
8bf2596f-228c-4fc8-8dd4-e2aafe2a732d,Capability,Healthcare Technologies,Numerical Analysis
ec2b363e-c1f0-44fd-aae6-1018de45f5a3,Capability,Healthcare Technologies,Operational Research
c8471d80-2fba-4b94-b005-537db60fd772,Capability,Healthcare Technologies,Optical Devices and Subsystems
ab49426f-aff5-4008-9c85-79bd677f0de3,Capability,Healthcare Technologies,Optoelectronic Devices and Circuits
41360ca6-a2c5-4781-9ea2-21e1d4ade962,Capability,Healthcare Technologies,Particle Technology
7c50b911-f8ae-4ff1-b5d1-14b9f6f0406d,Capability,Healthcare Technologies,Pervasive and Ubiquitous Computing
0878b06a-b3eb-420d-8955-e2086982fd71,Capability,Healthcare Technologies,Photonic Materials
6096be1f-6f80-4313-9a0a-8e44210b78c4,Capability,Healthcare Technologies,Plasma and Lasers
ed1764fa-837d-4286-a318-5a3b3ed69998,Capability,Healthcare Technologies,Polymer Materials
f5822742-b091-4696-993a-5ab0eeebb232,Capability,Healthcare Technologies,"Quantum Devices, Components and Systems"
3352e632-6b78-4212-b22b-e08e418ac692,Capability,Healthcare Technologies,RF & Microwave Devices
9fa50967-325a-48d8-9212-89ecf98e4fe1,Capability,Healthcare Technologies,Robotics
fe8bbb97-8206-41ad-b01c-a403a47ae1b3,Capability,Healthcare Technologies,Sensors and Instrumentation
